DIRECTORIO,SECUENCIA_P,ORDEN,CLASE,MES,ANO,FEX_C,P455,P456,P456S1,P457,P458,P459,P460,P461,P759,P758,P758S1A1,P758S2A1,P758S4A1,P757,P757S2A1,P757S3A1,P464,P465,P466,P467,P468,P469,AREA
7073223,1,4,1,05,2022,77.787577166,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073223,1,5,1,05,2022,77.787577166,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073224,1,1,1,05,2022,102.6043119,2,2,,,,,,,,,,,,,,,,,,5,2,2,54
7073224,1,2,1,05,2022,102.6043119,2,2,,,,,,,,,,,,,,,,,,5,2,2,54
7073224,1,3,1,05,2022,102.6043119,2,1,1,3,1,1,1,,11,3,,,,,,,1,5,1,,,2,54
7073224,1,4,1,05,2022,102.6043119,2,2,,,,,,,,,,,,,,,,,,7,1,2,54
7073224,1,5,1,05,2022,102.6043119,2,2,,,,,,,,,,,,,,,,,,6,2,2,54
7073225,1,1,1,05,2022,157.03579108,2,2,,,,,,,,,,,,,,,,,,3,1,2,54
7073225,1,2,1,05,2022,157.03579108,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073226,1,1,1,05,2022,97.453726942,2,2,,,,,,,,,,,,,,,,,,6,2,2,54
7073226,1,2,1,05,2022,97.453726942,2,2,,,,,,,,,,,,,,,,,,6,2,2,54
7073226,1,3,1,05,2022,97.453726942,2,2,,,,,,,,,,,,,,,,,,6,2,2,54
7073226,1,4,1,05,2022,97.453726942,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073226,1,5,1,05,2022,97.453726942,2,2,,,,,,,,,,,,,,,,,,8,2,2,54
7073229,1,1,1,05,2022,84.684213068,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073229,1,2,1,05,2022,84.684213068,2,1,2,2,2,1,2,,1,3,,,,,,,4,4,1,,,2,54
7073229,1,3,1,05,2022,84.684213068,2,2,,,,,,,,,,,,,,,,,,7,2,2,54
7073230,1,1,1,05,2022,77.364181121,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073230,1,2,1,05,2022,77.364181121,2,1,1,2,2,1,2,,1,3,,,,,,,4,6,1,,,2,54
7073231,1,1,1,05,2022,115.33473909,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073231,1,2,1,05,2022,115.33473909,2,2,,,,,,,,,,,,,,,,,,7,2,2,54
7073232,1,1,1,05,2022,115.472515,2,2,,,,,,,,,,,,,,,,,,6,2,2,54
7073232,1,2,1,05,2022,115.472515,2,2,,,,,,,,,,,,,,,,,,6,2,2,54
7073232,1,3,1,05,2022,115.472515,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073232,1,4,1,05,2022,115.472515,2,2,,,,,,,,,,,,,,,,,,3,1,2,54
7073232,1,5,1,05,2022,115.472515,2,2,,,,,,,,,,,,,,,,,,3,1,2,54
7073233,1,1,1,05,2022,104.35380897,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073233,1,2,1,05,2022,104.35380897,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073233,1,5,1,05,2022,104.35380897,2,2,,,,,,,,,,,,,,,,,,6,2,2,54
7073234,1,1,1,05,2022,136.92382766,2,2,,,,,,,,,,,,,,,,,,7,2,2,54
7073235,1,1,1,05,2022,95.165528386,2,2,,,,,,,,,,,,,,,,,,6,2,2,54
7073235,1,2,1,05,2022,95.165528386,2,2,,,,,,,,,,,,,,,,,,6,2,2,54
7073235,1,3,1,05,2022,95.165528386,2,2,,,,,,,,,,,,,,,,,,2,2,2,54
7073235,1,5,1,05,2022,95.165528386,2,2,,,,,,,,,,,,,,,,,,6,2,2,54
7073236,1,1,1,05,2022,82.480352493,2,2,,,,,,,,,,,,,,,,,,3,1,2,54
7073237,1,1,1,05,2022,99.194281643,2,2,,,,,,,,,,,,,,,,,,3,1,2,54
7073238,1,1,1,05,2022,98.535665759,1,,,2,1,1,1,,2,3,,,,,,,3,,,,,2,54
7073238,1,2,1,05,2022,98.535665759,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073239,1,1,1,05,2022,107.33339832,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073239,1,2,1,05,2022,107.33339832,2,2,,,,,,,,,,,,,,,,,,6,2,2,54
7073239,1,3,1,05,2022,107.33339832,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073240,1,1,1,05,2022,115.8316592,2,2,,,,,,,,,,,,,,,,,,6,2,2,54
7073240,1,2,1,05,2022,115.8316592,2,2,,,,,,,,,,,,,,,,,,1,2,2,54
7073240,1,3,1,05,2022,115.8316592,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073240,1,4,1,05,2022,115.8316592,2,2,,,,,,,,,,,,,,,,,,7,2,2,54
7073241,1,1,1,05,2022,85.772620873,2,2,,,,,,,,,,,,,,,,,,3,1,2,54
7073241,1,2,1,05,2022,85.772620873,2,2,,,,,,,,,,,,,,,,,,3,1,2,54
7073242,1,1,1,05,2022,48.145707242,2,2,,,,,,,,,,,,,,,,,,4,2,2,54
7073242,1,2,1,05,2022,48.145707242,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073242,1,3,1,05,2022,48.145707242,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073243,1,1,1,05,2022,113.17763641,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073243,1,2,1,05,2022,113.17763641,2,2,,,,,,,,,,,,,,,,,,7,2,2,54
7073244,1,1,1,05,2022,112.26270756,2,2,,,,,,,,,,,,,,,,,,1,2,2,54
7073244,1,2,1,05,2022,112.26270756,2,2,,,,,,,,,,,,,,,,,,5,2,2,54
7073244,1,3,1,05,2022,112.26270756,2,2,,,,,,,,,,,,,,,,,,3,1,2,54
7073244,1,4,1,05,2022,112.26270756,2,2,,,,,,,,,,,,,,,,,,3,1,2,54
7073245,1,1,1,05,2022,123.05330149,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073245,1,2,1,05,2022,123.05330149,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073245,1,3,1,05,2022,123.05330149,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073246,1,1,1,05,2022,160.47208179,2,2,,,,,,,,,,,,,,,,,,6,2,2,54
7073246,1,2,1,05,2022,160.47208179,2,2,,,,,,,,,,,,,,,,,,3,1,2,54
7073247,1,1,1,05,2022,73.846353751,2,2,,,,,,,,,,,,,,,,,,5,2,2,54
7073247,1,2,1,05,2022,73.846353751,2,2,,,,,,,,,,,,,,,,,,7,2,2,54
7073247,1,4,1,05,2022,73.846353751,2,2,,,,,,,,,,,,,,,,,,5,2,2,54
7073248,1,1,1,05,2022,78.066062194,2,2,,,,,,,,,,,,,,,,,,3,1,2,54
7073248,1,2,1,05,2022,78.066062194,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073248,1,3,1,05,2022,78.066062194,2,2,,,,,,,,,,,,,,,,,,7,2,2,54
7073248,1,4,1,05,2022,78.066062194,2,2,,,,,,,,,,,,,,,,,,7,2,2,54
7073249,1,1,1,05,2022,85.826465676,2,2,,,,,,,,,,,,,,,,,,6,2,2,54
7073251,1,1,1,05,2022,132.27115934,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073251,1,2,1,05,2022,132.27115934,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073253,1,1,1,05,2022,122.7658793,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073253,1,2,1,05,2022,122.7658793,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073254,1,1,1,05,2022,179.78954143,2,2,,,,,,,,,,,,,,,,,,3,1,2,54
7073254,1,2,1,05,2022,179.78954143,2,2,,,,,,,,,,,,,,,,,,3,1,2,54
7073254,1,3,1,05,2022,179.78954143,2,2,,,,,,,,,,,,,,,,,,2,2,2,54
7073254,1,4,1,05,2022,179.78954143,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073254,1,5,1,05,2022,179.78954143,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073254,1,6,1,05,2022,179.78954143,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073254,1,7,1,05,2022,179.78954143,2,2,,,,,,,,,,,,,,,,,,2,2,2,54
7073254,1,8,1,05,2022,179.78954143,2,2,,,,,,,,,,,,,,,,,,3,1,2,54
7073255,1,1,1,05,2022,122.7658793,2,2,,,,,,,,,,,,,,,,,,6,2,2,54
7073255,1,2,1,05,2022,122.7658793,2,2,,,,,,,,,,,,,,,,,,6,2,2,54
7073256,1,1,1,05,2022,153.96028465,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073256,1,2,1,05,2022,153.96028465,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073256,1,3,1,05,2022,153.96028465,2,2,,,,,,,,,,,,,,,,,,2,2,2,54
7073256,1,4,1,05,2022,153.96028465,2,2,,,,,,,,,,,,,,,,,,7,2,2,54
7073257,1,1,1,05,2022,95.563782108,2,2,,,,,,,,,,,,,,,,,,2,2,2,54
7073257,1,2,1,05,2022,95.563782108,2,2,,,,,,,,,,,,,,,,,,5,2,2,54
7073257,1,3,1,05,2022,95.563782108,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073258,1,1,1,05,2022,433.22708548,2,2,,,,,,,,,,,,,,,,,,2,2,2,54
7073258,1,2,1,05,2022,433.22708548,2,2,,,,,,,,,,,,,,,,,,5,2,2,54
7073259,1,1,1,05,2022,87.962886333,2,2,,,,,,,,,,,,,,,,,,6,2,2,54
7073259,1,2,1,05,2022,87.962886333,2,2,,,,,,,,,,,,,,,,,,6,2,2,54
7073259,1,3,1,05,2022,87.962886333,2,2,,,,,,,,,,,,,,,,,,7,2,2,54
7073260,1,1,1,05,2022,204.88953584,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073260,1,2,1,05,2022,204.88953584,2,2,,,,,,,,,,,,,,,,,,7,1,2,54
7073260,1,3,1,05,2022,204.88953584,2,2,,,,,,,,,,,,,,,,,,6,2,2,54
7073261,1,1,1,05,2022,106.39620948,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073264,1,1,1,05,2022,59.385806303,2,2,,,,,,,,,,,,,,,,,,6,2,2,54
7073264,1,2,1,05,2022,59.385806303,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073264,1,3,1,05,2022,59.385806303,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073265,1,1,1,05,2022,95.563782108,2,2,,,,,,,,,,,,,,,,,,3,1,2,54
7073265,1,2,1,05,2022,95.563782108,2,2,,,,,,,,,,,,,,,,,,3,1,2,54
7073265,1,3,1,05,2022,95.563782108,2,2,,,,,,,,,,,,,,,,,,7,2,2,54
7073268,1,1,1,05,2022,61.118466548,2,2,,,,,,,,,,,,,,,,,,6,2,2,54
7073268,1,2,1,05,2022,61.118466548,1,,,1,1,2,,1,19,1,430000,,,,,,3,,,,,2,54
7073269,1,1,1,05,2022,139.00958918,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073269,1,2,1,05,2022,139.00958918,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073270,1,1,1,05,2022,136.18714814,2,2,,,,,,,,,,,,,,,,,,3,1,2,54
7073271,1,1,1,05,2022,96.705226401,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073271,1,2,1,05,2022,96.705226401,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073272,1,1,1,05,2022,105.90274666,2,2,,,,,,,,,,,,,,,,,,3,1,2,54
7073272,1,2,1,05,2022,105.90274666,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073272,1,3,1,05,2022,105.90274666,2,2,,,,,,,,,,,,,,,,,,3,1,2,54
7073272,1,4,1,05,2022,105.90274666,2,2,,,,,,,,,,,,,,,,,,7,2,2,54
7073273,1,1,1,05,2022,88.699771455,2,2,,,,,,,,,,,,,,,,,,6,2,2,54
7073273,1,2,1,05,2022,88.699771455,2,2,,,,,,,,,,,,,,,,,,6,1,2,54
7073273,1,3,1,05,2022,88.699771455,2,2,,,,,,,,,,,,,,,,,,3,1,2,54
7073273,1,4,1,05,2022,88.699771455,2,2,,,,,,,,,,,,,,,,,,3,1,2,54
7073274,1,1,1,05,2022,103.65563672,2,2,,,,,,,,,,,,,,,,,,6,2,2,54
7073274,1,2,1,05,2022,103.65563672,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073274,1,3,1,05,2022,103.65563672,2,2,,,,,,,,,,,,,,,,,,6,2,2,54
7073275,1,1,1,05,2022,138.61054115,2,2,,,,,,,,,,,,,,,,,,3,1,2,54
7073275,1,2,1,05,2022,138.61054115,2,2,,,,,,,,,,,,,,,,,,3,1,2,54
7073276,1,1,1,05,2022,111.91594137,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073276,1,2,1,05,2022,111.91594137,2,2,,,,,,,,,,,,,,,,,,1,2,2,54
7073276,1,5,1,05,2022,111.91594137,2,2,,,,,,,,,,,,,,,,,,6,2,2,54
7073276,2,1,1,05,2022,111.91594137,2,2,,,,,,,,,,,,,,,,,,6,2,2,54
7073276,2,2,1,05,2022,111.91594137,2,2,,,,,,,,,,,,,,,,,,1,2,2,54
7073277,1,1,1,05,2022,57.182414331,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073278,1,1,1,05,2022,94.435291769,2,2,,,,,,,,,,,,,,,,,,6,2,2,54
7073278,1,2,1,05,2022,94.435291769,2,2,,,,,,,,,,,,,,,,,,6,2,2,54
7073279,1,1,1,05,2022,106.77177823,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073280,1,1,1,05,2022,79.69540623,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073280,1,2,1,05,2022,79.69540623,2,2,,,,,,,,,,,,,,,,,,5,2,2,54
7073281,1,1,1,05,2022,98.953937794,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073281,1,2,1,05,2022,98.953937794,2,2,,,,,,,,,,,,,,,,,,7,2,2,54
7073281,1,3,1,05,2022,98.953937794,2,2,,,,,,,,,,,,,,,,,,6,2,2,54
7073282,1,1,1,05,2022,122.3216411,2,2,,,,,,,,,,,,,,,,,,6,2,2,54
7073282,1,2,1,05,2022,122.3216411,2,2,,,,,,,,,,,,,,,,,,5,1,2,54
7073282,1,3,1,05,2022,122.3216411,2,2,,,,,,,,,,,,,,,,,,3,1,2,54
7073283,1,1,1,05,2022,60.416696856,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073283,1,2,1,05,2022,60.416696856,2,2,,,,,,,,,,,,,,,,,,7,2,2,54
7073284,1,1,1,05,2022,103.94971333,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073284,1,2,1,05,2022,103.94971333,2,2,,,,,,,,,,,,,,,,,,3,1,2,54
7073287,1,1,1,05,2022,167.1574706,2,2,,,,,,,,,,,,,,,,,,3,1,2,54
7073287,1,2,1,05,2022,167.1574706,2,2,,,,,,,,,,,,,,,,,,3,1,2,54
7073288,1,1,1,05,2022,52.153165437,2,2,,,,,,,,,,,,,,,,,,6,2,2,54
7073289,1,1,1,05,2022,102.49512015,2,2,,,,,,,,,,,,,,,,,,1,2,2,54
7073289,1,2,1,05,2022,102.49512015,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073290,1,1,1,05,2022,89.85952739,2,2,,,,,,,,,,,,,,,,,,6,2,2,54
7073290,1,2,1,05,2022,89.85952739,2,2,,,,,,,,,,,,,,,,,,5,1,2,54
7073291,1,1,1,05,2022,121.63859383,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073291,1,2,1,05,2022,121.63859383,2,2,,,,,,,,,,,,,,,,,,3,1,2,54
7073291,1,3,1,05,2022,121.63859383,2,2,,,,,,,,,,,,,,,,,,3,1,2,54
7073291,1,5,1,05,2022,121.63859383,2,2,,,,,,,,,,,,,,,,,,7,2,2,54
7073293,1,1,1,05,2022,49.693333196,2,2,,,,,,,,,,,,,,,,,,5,2,2,54
7073293,1,2,1,05,2022,49.693333196,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073293,1,5,1,05,2022,49.693333196,2,2,,,,,,,,,,,,,,,,,,5,2,2,54
7073293,1,6,1,05,2022,49.693333196,2,2,,,,,,,,,,,,,,,,,,5,2,2,54
7073294,1,1,1,05,2022,87.012239993,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073295,1,1,1,05,2022,83.201549837,2,2,,,,,,,,,,,,,,,,,,6,2,2,54
7073295,1,2,1,05,2022,83.201549837,2,2,,,,,,,,,,,,,,,,,,6,2,2,54
7073295,1,3,1,05,2022,83.201549837,2,2,,,,,,,,,,,,,,,,,,3,1,2,54
7073295,1,4,1,05,2022,83.201549837,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073296,1,1,1,05,2022,101.85987277,2,2,,,,,,,,,,,,,,,,,,1,2,2,54
7073296,1,2,1,05,2022,101.85987277,2,2,,,,,,,,,,,,,,,,,,1,2,2,54
7073297,1,1,1,05,2022,63.062826086,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073297,1,2,1,05,2022,63.062826086,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073298,1,1,1,05,2022,145.16668176,2,2,,,,,,,,,,,,,,,,,,5,2,2,54
7073300,1,1,1,05,2022,121.62116459,2,2,,,,,,,,,,,,,,,,,,3,1,2,54
7073300,1,2,1,05,2022,121.62116459,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073302,1,1,1,05,2022,102.49512015,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073302,1,2,1,05,2022,102.49512015,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073303,1,1,1,05,2022,152.02645574,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073303,1,2,1,05,2022,152.02645574,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073304,1,1,1,05,2022,124.53796969,2,1,1,3,1,2,,1,18,2,,120000,,2,120000,,4,4,1,,,2,54
7073305,1,1,1,05,2022,121.71006903,2,2,,,,,,,,,,,,,,,,,,7,2,2,54
7073307,1,1,1,05,2022,89.050679793,2,2,,,,,,,,,,,,,,,,,,6,2,2,54
7073307,1,2,1,05,2022,89.050679793,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073307,1,3,1,05,2022,89.050679793,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073307,1,4,1,05,2022,89.050679793,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073307,1,5,1,05,2022,89.050679793,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073307,1,6,1,05,2022,89.050679793,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073307,1,7,1,05,2022,89.050679793,2,2,,,,,,,,,,,,,,,,,,6,2,2,54
7073309,1,1,1,05,2022,114.40163871,2,2,,,,,,,,,,,,,,,,,,5,2,2,54
7073309,1,2,1,05,2022,114.40163871,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073309,1,3,1,05,2022,114.40163871,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073309,1,4,1,05,2022,114.40163871,2,2,,,,,,,,,,,,,,,,,,7,2,2,54
7073310,1,1,1,05,2022,185.34800344,2,2,,,,,,,,,,,,,,,,,,3,1,2,54
7073310,1,2,1,05,2022,185.34800344,2,2,,,,,,,,,,,,,,,,,,5,1,2,54
7073310,1,3,1,05,2022,185.34800344,2,2,,,,,,,,,,,,,,,,,,3,1,2,54
7073310,1,4,1,05,2022,185.34800344,2,2,,,,,,,,,,,,,,,,,,3,1,2,54
7073310,1,5,1,05,2022,185.34800344,2,2,,,,,,,,,,,,,,,,,,5,2,2,54
7073310,1,6,1,05,2022,185.34800344,2,2,,,,,,,,,,,,,,,,,,3,1,2,54
7073311,1,1,1,05,2022,100.54747732,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073312,1,1,1,05,2022,145.37646892,2,2,,,,,,,,,,,,,,,,,,6,2,2,54
7073312,1,2,1,05,2022,145.37646892,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073312,1,3,1,05,2022,145.37646892,2,2,,,,,,,,,,,,,,,,,,7,2,2,54
7073312,1,4,1,05,2022,145.37646892,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073313,1,1,1,05,2022,139.03887439,2,2,,,,,,,,,,,,,,,,,,6,2,2,54
7073314,1,1,1,05,2022,154.90280531,2,2,,,,,,,,,,,,,,,,,,3,1,2,54
7073314,1,2,1,05,2022,154.90280531,2,2,,,,,,,,,,,,,,,,,,5,1,2,54
7073315,1,1,1,05,2022,111.22547626,2,2,,,,,,,,,,,,,,,,,,3,1,2,54
7073316,1,1,1,05,2022,151.80077377,2,2,,,,,,,,,,,,,,,,,,5,2,2,54
7073316,1,2,1,05,2022,151.80077377,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073318,1,1,1,05,2022,150.59801544,2,2,,,,,,,,,,,,,,,,,,8,2,2,54
7073318,1,2,1,05,2022,150.59801544,2,2,,,,,,,,,,,,,,,,,,6,2,2,54
7073318,1,3,1,05,2022,150.59801544,2,2,,,,,,,,,,,,,,,,,,5,2,2,54
7073318,1,4,1,05,2022,150.59801544,2,2,,,,,,,,,,,,,,,,,,5,2,2,54
7073318,1,5,1,05,2022,150.59801544,2,2,,,,,,,,,,,,,,,,,,8,2,2,54
7073319,1,1,1,05,2022,101.15904939,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073319,1,2,1,05,2022,101.15904939,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073319,1,3,1,05,2022,101.15904939,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073320,1,1,1,05,2022,181.52779217,2,2,,,,,,,,,,,,,,,,,,3,1,2,54
7073320,1,2,1,05,2022,181.52779217,2,2,,,,,,,,,,,,,,,,,,5,1,2,54
7073321,1,1,1,05,2022,127.25540099,2,2,,,,,,,,,,,,,,,,,,3,1,2,54
7073322,1,1,1,05,2022,159.23079244,2,2,,,,,,,,,,,,,,,,,,3,1,2,54
7073322,1,2,1,05,2022,159.23079244,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073322,1,3,1,05,2022,159.23079244,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073322,1,5,1,05,2022,159.23079244,2,2,,,,,,,,,,,,,,,,,,6,2,2,54
7073323,1,1,1,05,2022,100.60234348,2,2,,,,,,,,,,,,,,,,,,1,2,2,54
7073323,1,2,1,05,2022,100.60234348,2,2,,,,,,,,,,,,,,,,,,5,2,2,54
7073324,1,1,1,05,2022,145.09686343,2,2,,,,,,,,,,,,,,,,,,1,2,2,54
7073324,1,2,1,05,2022,145.09686343,2,2,,,,,,,,,,,,,,,,,,1,2,2,54
7073324,1,3,1,05,2022,145.09686343,2,2,,,,,,,,,,,,,,,,,,6,2,2,54
7073325,1,1,1,05,2022,124.27812915,2,1,1,1,2,2,,1,9,1,400000,,,,,,4,4,1,,,2,54
7073325,1,2,1,05,2022,124.27812915,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073325,1,3,1,05,2022,124.27812915,2,2,,,,,,,,,,,,,,,,,,6,2,2,54
7073326,1,1,1,05,2022,99.843919322,2,2,,,,,,,,,,,,,,,,,,6,2,2,54
7073326,1,2,1,05,2022,99.843919322,2,2,,,,,,,,,,,,,,,,,,7,1,2,54
7073327,1,1,1,05,2022,165.9604279,2,2,,,,,,,,,,,,,,,,,,1,2,2,54
7073327,1,2,1,05,2022,165.9604279,2,2,,,,,,,,,,,,,,,,,,7,2,2,54
7073328,1,1,1,05,2022,119.26746314,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073328,1,2,1,05,2022,119.26746314,2,2,,,,,,,,,,,,,,,,,,7,2,2,54
7073328,1,4,1,05,2022,119.26746314,2,2,,,,,,,,,,,,,,,,,,6,2,2,54
7073329,1,1,1,05,2022,176.53498854,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073329,1,2,1,05,2022,176.53498854,2,2,,,,,,,,,,,,,,,,,,5,2,2,54
7073329,1,3,1,05,2022,176.53498854,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073329,1,4,1,05,2022,176.53498854,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073329,1,5,1,05,2022,176.53498854,2,2,,,,,,,,,,,,,,,,,,7,2,2,54
7073332,1,1,1,05,2022,100.58353352,2,2,,,,,,,,,,,,,,,,,,6,2,2,54
7073332,1,2,1,05,2022,100.58353352,2,1,1,3,2,2,,1,19,1,2000000,,,,,,4,4,1,,,2,54
7073333,1,1,1,05,2022,110.7004175,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073334,1,1,1,05,2022,175.88406883,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073334,1,2,1,05,2022,175.88406883,2,2,,,,,,,,,,,,,,,,,,5,2,2,54
7073334,1,3,1,05,2022,175.88406883,2,2,,,,,,,,,,,,,,,,,,7,2,2,54
7073335,1,1,1,05,2022,143.67633637,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073335,1,2,1,05,2022,143.67633637,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073336,1,1,1,05,2022,151.87586425,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073336,1,2,1,05,2022,151.87586425,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073336,1,5,1,05,2022,151.87586425,2,2,,,,,,,,,,,,,,,,,,6,2,2,54
7073337,1,1,1,05,2022,112.29168072,2,2,,,,,,,,,,,,,,,,,,3,1,2,54
7073337,1,2,1,05,2022,112.29168072,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073338,1,1,1,05,2022,122.7658793,2,2,,,,,,,,,,,,,,,,,,6,2,2,54
7073338,1,2,1,05,2022,122.7658793,2,2,,,,,,,,,,,,,,,,,,6,2,2,54
7073339,1,1,1,05,2022,110.93255181,2,2,,,,,,,,,,,,,,,,,,3,2,1,54
7073339,1,2,1,05,2022,110.93255181,2,2,,,,,,,,,,,,,,,,,,6,2,2,54
7073341,1,1,1,05,2022,156.03149634,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073341,1,2,1,05,2022,156.03149634,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073341,1,3,1,05,2022,156.03149634,2,2,,,,,,,,,,,,,,,,,,7,2,2,54
7073344,1,1,1,05,2022,113.11591199,1,,,2,2,2,,1,9,1,1000000,,,,,,4,,,,,2,54
7073345,1,1,1,05,2022,123.59011057,2,2,,,,,,,,,,,,,,,,,,6,2,2,54
7073346,1,1,1,05,2022,161.29631307,2,2,,,,,,,,,,,,,,,,,,7,1,2,54
7073347,1,1,1,05,2022,99.843919322,1,,,1,2,2,,1,16,3,,,,,,,6,,,,,2,54
7073347,1,2,1,05,2022,99.843919322,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073348,1,1,1,05,2022,153.21054166,2,1,2,1,1,2,,1,14,1,70000,,,,,,4,4,1,,,2,54
7073349,1,1,1,05,2022,148.70047872,2,2,,,,,,,,,,,,,,,,,,5,1,2,54
7073349,1,2,1,05,2022,148.70047872,2,2,,,,,,,,,,,,,,,,,,5,1,2,54
7073349,1,4,1,05,2022,148.70047872,2,2,,,,,,,,,,,,,,,,,,6,2,2,54
7073350,1,1,1,05,2022,125.71679432,2,2,,,,,,,,,,,,,,,,,,3,1,2,54
7073350,1,2,1,05,2022,125.71679432,2,2,,,,,,,,,,,,,,,,,,3,1,2,54
7073351,1,1,1,05,2022,145.81278882,2,2,,,,,,,,,,,,,,,,,,3,2,2,54
7073351,1,2,1,05,2022,145.81278882,2,2,,,,,,,,,,,,,,,,,,7,2,2,54
